@relation letterRecog-weka.filters.unsupervised.attribute.DMI-D2-N-1-F0.25-E-1-I-1-L1.0E-4

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute Class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
3,2.480346,4,2,2,7,8,6,4,7,7,6,5,9,2,6,N
3,7.946447,4,9,8,7,6,6,1,7,6,7,4,10,7,11,P
7,7,7,5,4,3,10.530199,1,8,11,10,6,1,9,2,4,Y
4,4,4,6,1,0,0,6,6,0,1,5,0,8,0,8,L
5,8.929882,7,7,7,10,11,2,2,6,8,7,9,13,2,8,W
3,4,4,6,2,7,7.266719,3,13,10,6,8,0,8,8,8,Z
4,8,6,6,5,8,7.418741,5,6,10,5,4,3,8,4,8,D
4,7.558456,4,6,2,5,10,9,4,9,6,5,2,10,4,8,P
3,8,6,6,3,9,10.21824,1,6,4,11,8,1,11,2,9,Y
1,0,1,1,0,5.587441,11.470589,4,3,11,9,7,0,8,2,8,F
6,7,9,5,6.136987,8,6.666787,2,5,9,6,7,8,6,2,8,M
5,8,7,10,6.508162,11,3.538683,3,5,9,2,7,2,7,6,9,Z
2,6,3,4,1,7,7,0,7,13,6,8,0,8,1,8,I
2,4,3,2,1,5,11,4,4,10,8,3,1,9,3,6,P
4,5,6,4,5,7,8.455011,5,3,7,7,8,7,11,7,8,G
4,8,4,5,1,1,13,5,5,12,11,7,0,8,2,6,F
4,11,5,8,2,1,11,5,7,12,12,10,0,8,2,6,F
3,9,4,6,2,3,7.616538,7,2,7,5,11,3,8,2,10,K
7,10,10,8,6,4,9,2,8,10,11,10,3,9,3,5,X
4,8,6,10,7,9,10,3,1,8,7,6,3,10,8,7,H
3,6.182922,4,5,2,3,4,3,8,2,1,7,0,7,1,5,L
6,11,6,8,4,5,12,2,8,12,9,4,1,11,2,4,T
6,10,8,8,8,7,10,6,3,5,6,10,4,7,7,7,G
6,7,8,8,7,9,8,5,5,7,5,9,3,8,9,7,I
2,3,2,4,1,10,4.241393,10,3,12,8,13,1,6,0,8,J
4,8.601805,5,11,7,9,8,8,2,5,7,10,3,8,6,10,Q
6,10.417559,9,8,11,7,7,4,3,6,6,8,10,9,5,5,M
4,3.70888,5,3,2,5,12,2,3,8,10,7,2,10,1,8,U
2,4,4,5,2,8,2.642341,3,1,7,0,8,2,7,2,8,A
3,6,5,4,3,7,7,7,6,8,6,11,3,9,4,8,C
6,8.262935,8,9,10,9,9,3,3,6,9,6,6,10,7,4,P
5,10,5,8,5,8,7,13,1,7,7,8,3,8,0,8,H
1,0,2,1,0,8,9,4,2,7,12,8,2,10,0,8,V
3,6.429025,5,5,4,8,8,5,5,9,6,4,3,8,3,7,D
2,1,2,2,1,7,7.0386,11,1,5,6,8,4,8,0,8,N
3,7,4,5,2,3,7,6,11,7,6,15,0,8,7,7,E
5,8,7,7,8,8,9,5,3,7,6,8,7,11,8,9,G
1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8,A
4,9,5,7,4,7,8,3,13,8,6,8,0,8,8,7,Z
3,8,5,6,3,8,7,4,8,6,6,8,3,8,6,8,X
6,10,4,5,2,8,7,6,5,9,4,7,5,9,5,9,O
6,11,7,8,4,2,8.17989,5,9,10,10,14,1,7,3,7,C
4,9,5,7,4,4,5,3,9,3,1,9,0,7,2,6,L
4,10,5,8,2,7,5,14,5,7,15,8,3,9,0,8,U
4,6,5,9,6,8,13,4,3,4,8,12,4,14,7,13,Q
5,8,7,7,7.021812,7,7,2,4,8,4,8,6,4,9,11,K
4,10,6,8,4,7,3.617411,1,7,8,2,10,1,6,3,8,L
1,0,2,0,0,7,7,4,4,7,6,8,2,8,4,8,X
3,2.749557,5,2,2,5,6,4,3,10,10,10,6,5,2,7,M
0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,I
3,8,4,6,3,7,7.340868,4,4,7,6,8,2,8,4,8,X
4,9,6,8,7,6,6.814063,5,5,7,7,11,6,10,9,10,E
4,9,6,6,8,7,7.077063,5,3,6,6,8,7,7,8,8,H
3,8,5,5,2,10,1.91322,3,1,8,1,9,2,7,2,9,A
4,7.717788,5,6,5,8,8,6,1,7,6,11,3,9,6,8,Q
3,6.559147,5,5,3,6,9,3,4,10,8,8,5,8,1,7,N
4,7.631407,4,6,3,6,9,9,4,7,5,8,3,8,5,10,R
3,5.616579,4,4,2,5,12,2,7,11,9,4,1,11,2,5,T
3,2,4,3,2,8,9,5,7,5,9,8,3,9,1,8,U
2,2,4,3,2,7,2,2,2,6,2,8,2,7,3,7,A
7,11.188745,8,8,4,7,8,4,8,11,7,8,2,9,6,6,S
5,7,7,5,5,8,6.978925,3,6,10,6,9,3,8,3,8,H
6,11,6,8,4,4,8,5,6,12,10,11,2,10,3,7,D
3,5,4,6,3,8,7.35681,7,5,8,7,8,2,9,4,9,Q
7,11.385527,6,7,4,6,10,2,6,12,7,6,2,9,4,4,T
4,7,6,5,3,6,10,1,6,13,7,5,1,10,2,8,F
3,7,4,5,2,7,7,14,2,5,6,8,5,8,0,8,N
3,11,5,8,1,7.0028,14,0,6,7,11,8,0,8,0,8,T
5,6.140011,7,4,4,5,8,4,6,10,8,9,3,8,3,7,H
5,7,6,9,7,9,7,7.683741,2,5,6,10,3,9,6,9,Q
5,10,5,5,3,11,2,4,1,11,4,11,4,3,4,10,A
5,4.574207,6,3,3,4,11,3,2,9,9,7,7,11,1,6,W
5,9,7,6,4,7,7,8,7,7,6,9,4,8,4,9,C
5,5,6,7,3,4,13.927945,9,2,10,6,4,1,10,4,8,P
3,8,5,6,5,7,7,4,8,7,7,8,3,8,5,10,E
5,10,5,8,5,7,8,13,1,7,5,8,3,8,0,8,H
1,0,1,1,0,6,6.652947,6,8,7,6,14,0,8,4,10,C
3,9,5,6,3,7,11.94893,2,8,7,12,8,1,11,1,8,T
10.394069,13,9,7,4,5,8.891672,5,6,3,3,12,6,11,2,7,N
2,5,3,3,2,7,8,5,9,6,6,9,2,8,7,8,Z
5,10,5,7,4,5,11.106003,2,8,11,10,5,1,11,3,4,T
3,4,4,5,3,7,8,5,2,8,9,10,2,9,5,9,Q
9,9,8,13,5,9,8.296622,2,4,5,11,5,4,10,7,8,Y
9,12,9,6,5,4,6.819881,2,4,8,10,8,10,10,2,5,W
2,3,3,4,1,7,14,0,6,7,11,8,0,8,0,8,T
2,4,4,3,2,7,4,1,8,8,2,10,0,7,2,8,L
4,8.67586,4,7,2,0,1,4,6,1,0,7,0,8,0,8,L
1,0,1,0,0,5,10,7,1,9,6,5,1,9,2,8,P
6,11,9,8,5,3,10,3,4,10,11,10,5,7,1,7,N
6,11,4,6,2,7,8,5,8,9,5,12,1,8,7,9,E
1,3,2,2,1,10,4.003906,3,6,12,4,10,0,7,1,8,J
4,8.972303,4,8,3,4,11,10,3,9,6,4,2,10,4,8,P
1,0,1,0,0,7,7,10,2,7,6,8,2,8,0,8,H
4,8.376377,5,8,5,7,10,4,3,6,9,11,3,8,6,8,Q
4,9,5,7,5,7,7,13,1,7,6,8,5,8,0,7,N
2,2,2,3,2,8,8,5,2,7,8,10,2,9,4,8,Q
0,0,1,0,0,11,4.248625,5,3,12,4,10,0,7,0,8,J
3,6,4,4,5,9,9,4,3,6,7,7,6,9,5,6,H
3,4,5,6,2,5,3.43181,3,2,5,1,7,3,7,2,7,A
6,10,9,7,5,7,7,0,8,10,6,8,3,8,3,8,X
5,9.637129,6,8,5,7,7,5,8,5,6,11,1,10,10,9,S
5,8,7,6,6,7,6.825537,5,5,7,6,8,9,7,5,10,H
5,9.274973,5,7,6,6,9,8,3,7,5,8,3,8,6,12,R
3,6,5,5,5,9,8,5,5,7,6,8,5,8,9,11,S
2,7,2,5,1,0,1,5,6,0,0,7,0,8,0,8,L
2,6.727061,4,5,2,7,8,2,5,14,5,7,0,6,1,7,J
4,7,6,5,4,7,7.231346,8,5,6,8,10,3,8,3,8,O
5,9,6,6,5,7,7,7,4,9,6,10,4,8,4,7,O
6,9,6,4,4,6,8,3,5,7,4,10,5,8,6,7,R
7,14,6,8,5,10,5,4,7,11,4,8,3,7,9,11,Q
4,6.13588,4,4,3,7,8,4,7,10,5,6,4,8,5,6,D
1,3,2,1,1,7,5,1,7,8,3,10,0,7,2,9,L
5,6.831228,7,5,7,7,8,5,5,7,5,8,9,8,8,6,W
4,10,6,7,5,7,8,6,5,8,5,9,3,6,6,11,R
7,8.808209,10,8,8,5,4,4,5,4,4,7,4,8,6,6,Q
6,11,8,8,8,7,7.351847,6,5,7,6,9,6,9,8,9,P
5,7.536215,5,5,3,5,8,3,6,9,8,9,5,7,3,8,K
4,5,5,8,2,7,6.716217,8,9,6,5,11,1,8,6,11,G
3,5,5,5,4,7,4,4,4,5,3,7,3,7,4,8,Q
3,6.7574,4,5,2,7,4,2,8,7,2,8,1,6,3,8,L
4,7,6,6,5,7,6,4,4,6,6,8,7,8,1,8,U
3,5,5,3,1.956222,6,11,3,5,13,7,4,1,10,1,7,F
4,6,5,5,4,7,5,5,5,7,6,7,3,8,8,11,L
8,12,7,7,3,5,7.352571,5,5,4,7,8,6,8,2,7,U
1,1,2,1,1,8,7,3,8,7,6,8,2,8,5,8,X
2,7,3,5,2,9,6,1,6,11,4,8,0,7,1,7,J
2,3,3,2,2,10,6,3,6,10,3,6,2,8,3,9,D
6,10.657045,9,8,5,6,12,5,4,12,5,2,1,10,3,9,P
6,10,4,5,3,6,9,7,4,9,7,10,5,10,5,7,O
7,9,9,7,7,6,7.204776,3,5,10,9,9,10,7,3,8,M
5,10.448316,8,8,5,6,7,2,7,10,7,10,4,8,4,8,K
4,7,4,4,2,7,5,14,1,7,8,8,3,8,0,8,H
5,12,4,6,3,6,9,4,4,10,6,9,3,8,7,9,E
3,10,4,7,4,8,6,8,6,7,8,10,2,10,9,7,S
3,11.126536,5,8,4,11.087095,3,2,2,9,2,9,2,6,2,8,A
5,6,6,8,9,9,8,6,3,7,7,8,6,10,7,4,Y
4,5.851276,6,4,3,8,9,5,5,12,4,3,2,9,4,8,P
9,14.083581,8,8,5,9,4,5,9,11,3,11,3,6,8,11,Q
6,9,9,6,6,5,7.347193,1,7,10,9,11,4,6,4,7,K
3,7,4,5,1,5,6.910113,6,9,6,6,14,1,8,4,9,C
6,9,5,4,2,8,2.107879,3,4,11,4,13,2,6,6,8,L
8,10.559728,8,6,5,5,8,2,4,8,9,7,10,10,2,5,W
3,8.362771,4.378601,7,2,7,7,4,4,7,6,8,3,8,4,8,X
2,6,3,4,1,4,7,7,9,7,6,11,1,9,4,9,C
7,11,9,8,6,8,7,3,10,12,6,8,2,7,6,8,Z
5,10,6,7,3,7,7,15,2,4,6,8,6,8,0,8,N
4,7,6,5,3,9,7,3,4,10,5,6,5,8,1,7,N
4,5,5,4,2,4,8,5,7,10,9,8,3,9,2,6,U
0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,I
4,8,5,6,5,8,8,6,5,8,6,7,3,7,5,9,R
6,7.859311,9,7,9,6,7,4,4,6,5,8,8,9,5,8,N
7,10,7,7,3,4,11.477579,2,4,9,11,7,4,10,1,7,V
4,5.844974,4,4,1,7,7,5,4,7,6,8,3,8,4,8,X
5,10,7,7,6,9,6,4,7,9,5,7,2,8,6,10,B
3,6,5,4,2,10,5,3,6,14,3,9,0,7,0,8,J
3,7,4,5,3,7,7.206489,3,12,8,6,8,0,8,7,8,Z
7,12,7,6,3,5,7.466564,3,7,9,9,10,6,8,3,7,K
3,5.749367,5,4,2,6,11,2,5,13,7,4,1,10,2,8,F
6,5,7,8,3,7,7.072287,8,9,6,5,7,3,8,4,8,O
5,9,7,7,5,4,9,3,4,9,10,9,6,7,1,8,N
3,7.600372,4,6,3,7,7,3,12,9,6,8,0,8,7,8,Z
4,8,4,6,2,5,7,10,9,6,6,5,3,8,4,8,D
3,7,4,5,2,7,7.440219,5,8,5,6,8,0,8,9,8,S
2,7,3,5,1,12,2,9,4,13,5,13,1,6,0,8,J
3,5.151433,4,4,2,6,8,8,8,8,8,13,2,10,4,9,C
4,4,5,7,4,6,6,9,7,6,6,7,2,8,9,10,B
1,9,0,6,1,7,7,5,3,7,6,8,0,8,0,8,I
5,7,8,6,6,9,7,3,5,6,8,6,4,10,4,5,A
9,9,13,8,14,6,6,5,4,6,5,8,15,11,7,9,M
3,2,4,3,3,7,7.211121,7,5,7,6,8,2,8,3,8,O
5,10.21686,8,8,5,10,1,2,3,8,2,8,4,8,4,9,A
4,5,6,7,6,7,9.371612,4,1,8,6,6,4,10,8,5,H
5,7,7,5,6,9,7.03316,5,4,7,5,7,3,7,10,5,Z
3,8,5,6,2,7,7.269933,1,6,14,5,8,1,7,0,7,J
6,9,9,8,8,8,7,3,5,7,7,7,5,8,4,5,A
7,10,9,8,9,7,7.10998,6,3,7,6,10,5,8,7,8,G
6,11,5,6,3,5,11,5,4,13,6,4,3,9,4,8,P
2,8,4,5,1,8,14.23366,1,6,6,11,8,0,8,0,8,T
4,8,5,6,2,4,5,2,9,5,1,9,1,7,3,6,L
5,7.149749,6,9,6,10,11,6,3,3,8,12,3,10,7,10,Q
6,9,8,8,8,7,9,5,6,6,8,11,8,9,9,8,E
4,11,5,8,5,5,10,3,5,10,10,6,2,10,3,6,F
4,6,5,5,4,6,7,4,4,7,6,11,4,9,8,10,C
5,7.438965,5,5,4,7,8,3,4,9,6,7,6,7,8,6,R
3,3,5,5,2,8,6.791146,7,8,6,5,10,1,8,6,11,G
2,3,3,1,1,4,10,2,7,11,10,5,0,10,2,4,Y
3,4,5,7,2,8,7,9,7,5,6,10,2,7,5,10,G
1,0,2,0,0,7,8,4,0,7,8,8,5,9,0,8,W
4,10,5,5,4,9,5,5,2,10,6,11,6,5,5,10,A
5,9,7,7,5,6,4,2,7,7,2,9,1,6,3,8,L
4,8,5,6,5,8,11,6,5,6,5,7,3,9,6,4,Z
1,1,1,1,0,7,7.233752,2,6,7,6,8,0,8,2,8,I
4,8,6,6,7,8,7.461464,5,2,8,8,8,7,9,4,8,V
6,11,8,8,9,5,7.259662,3,5,8,6,12,6,9,3,9,C
2,4.012098,3,3,1,9.322947,6,2,7,11,3,7,0,7,1,8,J
4,5,5,4,2,5,12,3,7,11,10,4,1,11,2,4,T
6,10,9,7,7,8,7.10665,5,6,9,5,6,3,7,7,10,B
5,7,7,5,5,9,7,3,5,10,3,7,3,6,4,10,R
2,1,3,1,0,7,10,3,1,7,12,8,1,11,0,8,Y
5,6.092973,5,4,2,5,8,6,8,9,8,8,3,9,2,5,U
1,10,0,7,0,7,7,4,4,7,6,8,0,8,0,8,I
1,3.38909,2,2,1,9,7,2,6,14,5,8,0,7,0,8,J
2,2.410075,3,2,2,7,9,6,4,8,6,7,4,8,1,7,N
5,9,7,7,3,9,5.184441,3,7,15,5,10,1,6,1,7,J
1,0,1,0,1,7,8,6,4,7,6,7,1,8,6,9,B
4,9.658031,4,8,4,7,8,3,12,9,6,8,0,8,7,7,Z
6,10,5,5,4,8,7,4,7,10,5,7,5,9,6,6,D
4,7,4,5,2,6,7,6,6,10,8,9,2,9,4,9,G
3,3.099983,4,3,2,7,7,7,5,7,6,8,2,8,3,8,O
3.724071,7,5,5,4,6,7.123645,8,5,7,5,7,3,7,3,8,N
2,5,4,4,3,9,6,4,6,10,4,6,2,8,3,8,D
2,4,4,3,2,7,7,6,6,6,6,10,2,9,4,9,G
7,13,6,7,5,11,4,4,6,11,4,8,4,8,8,11,O
2,4,4,3,3,9,6,4,6,10,4,6,2,8,3,8,D
3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,X
6,8.559831,6.947125,7,4,3,8,5,7,10,9,9,3,9,2,6,U
5,9,6,7,5,10,6,4,7,10,3,5,3,8,3,9,D
2,6,4,4,3,7,2,1,2,6,2,7,2,6,3,6,A
1,0,1,0,1,7,7,6,4,7,6,7,1,8,6,9,B
2,6,3,4,1,7,8.640713,14,2,7,4,8,3,8,0,8,H
5,9,7,6,10,8,7.381075,5,3,7,7,8,6,9,8,9,B
2,3.240588,4,2,2,7,7,2,5,10,5,8,3,7,2,8,H
5,8.692266,7,7,8,8,9,6,2,6,7,9,11,13,5,9,O
6,8,8,6,6,7,7,2,8,11,5,9,3,8,4,9,E
2,8,2,6,2,7,7.209735,0,7,7,6,8,0,8,3,8,I
4,5.42945,7,4,4,5,11,3,2,8,9,9,8,11,1,8,W
5,6,7,4,4,4,8.23512,3,3,9,9,8,5,8,1,7,N
4,7,4,5,5,6,7,8,5,7,6,7,2,8,7,9,B
1,1,2,2,1,4,7,5,8,7,6,13,0,8,6,9,E
2,1,2,2,2,7,7,4,4,6,6,6,2,8,4,10,B
4,10,6,8,5,8,7.270231,7,7,9,4,5,3,8,4,9,D
6,9,7,7,6,7,8,7,5,9,7,9,3,8,4,7,O
4,4,6,6,6,9,7.820792,5,4,6,7,7,5,10,7,5,Y
5,6,7,6,7,7,7.531969,6,5,7,6,7,6,9,7,10,V
3,7,4,5,3,7,7.20048,6,5,7,6,7,5,8,1,6,N
1,0,2,1,0,7,9,3,2,7,12,8,2,10,0,8,V
3,3,3,4,2,3,7.341723,6,10,7,6,14,0,8,7,7,E
2,3,3,4,1,14,2,6,5,13,2,10,0,8,0,8,J
5,10,6,8,3,4,4,2,11,3,1,8,0,7,2,5,L
5,8.562437,5,6,5,8,7,3,4,9,6,7,6,7,8,7,B
6,9,9,8,10,7,7,5,4,7,6,8,7,9,8,6,B
2,1,3,2,2,7,7,5,7,7,6,8,2,8,5,10,E
3,7,4,5,2,7,8,3,12,8,6,8,0,8,7,7,Z
4,9,5,7,4,4,11,4,6,11,10,6,2,10,3,5,F
5,9.330795,5,7,6,5,10,7,4,7,4,9,2,7,5,11,R
2,6,2,4,1,9,6.644132,2,6,11,3,7,0,7,1,6,J
2,1.897536,4,2,2,9,11,3,2,5,9,7,6,10,0,8,W
4,7.477921,5,6,4,7,7,9,4,6,4,6,3,7,3,8,N
8,11.179022,8,7,5,7,6,5,5,7,8,8,5,7,3,8,U
4,9,6,7,4,10,6,5,6,10,2,7,2,7,4,11,S
4,9,5,6,5,9,6.248093,3,6,9,3,8,3,6,4,11,R
7,8,8,9,9,6,7.840297,4,5,7,7,6,5,8,11,8,F
4,7.583956,5,6,4,7,7,8,4,7,6,10,3,8,3,8,O
2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,M
7,9,9,8,10,7,6.931442,5,6,8,6,8,7,7,8,8,V
2,1,3,2,1,6,10,5,4,10,7,3,1,9,4,6,P
2,4,3,2,2,5,10,4,4,9,8,5,3,10,3,7,P
6,11,7,8,5,6,7.332921,7,7,10,8,10,2,8,5,9,G
4,9.928379,6,8,6,9,3,7,5,7,8,8,3,10,5,4,Y
2,8,3,5,1,7,13.774912,0,6,7,11,8,0,8,0,8,T
4,5,5,6,5,8,4,7,4,6,5,8,3,8,4,9,Q
3,6,4,4,3,7,8,8,7,8,7,3,3,8,3,7,D
5,10,6,8,7,8,6,6,4,8,6,8,7,7,6,11,R
4,4,4,3,2,6,11.684183,3,7,11,9,4,1,11,2,4,T
9,14.906314,8,8,4,9,3,4,7,11,4,10,3,8,8,11,Q
2,4,3,3,2,7,7.227321,7,5,7,6,8,2,8,3,8,O
5,10,6,8,2,7,4,15,6,7,14,8,3,9,0,8,U
4,7,6,5,6,6,8,3,4,6,6,9,6,10,7,5,R
4,10,6,7,4,9,12.152347,2,8,5,12,8,1,11,1,9,T
3,7,3,5,3,4.730904,10,7,3,7,4,8,2,7,5,11,R
6,7,5,5,2,4,12,4,4,11,11,7,3,10,1,8,V
6,9.13539,6,4,3,10,4,6,5,13,4,11,5,6,4,8,D
5,11,7,8,5,8,8,1,6,13,6,5,1,9,3,9,P
4,8,4,6,3,6,6,6,7,11,7,12,2,10,3,10,G
5,11,5,8,5,7,7,13,1,6,6,8,6,9,1,6,N
8,12,6,6,5,7,7,4,4,9,8,10,4,9,8,10,C
7,8,9,7,10,7,6,5,4,7,7,9,8,10,9,7,G
6,11,6,6,4,9,6.906181,4,6,10,5,8,3,9,8,10,Q
6,8,6,6,4,2,10.223566,3,3,11,11,9,7,10,1,6,W
5,6,4,8,3,11,4,3,5,11,4,8,3,9,7,10,Z
4,11,6,8,4,5,11.404792,2,3,8,11,9,2,10,1,8,V
4,10,5,8,3,3,5,1,9,6,1,11,0,7,3,6,L
2,4,4,3,1,8,8,1,6,14,5,7,0,7,0,8,J
3,7,4,5,3,6,7,8,6,7,6,4,3,8,3,7,D
5,5,6,4,5,7,9,5,4,7,4,8,6,9,4,6,N
5,9,8,7,9,8,6,3,5,6,6,8,8,6,9,5,K
4,7.102556,5,5,3,7,7,3,8,11,7,9,2,9,5,8,E
7,10,5,14,5,5,8.840958,3,3,12,8,6,3,8,12,5,Z
1,2,1,3,1,7,7,1,7,7,6,8,0,8,2,8,I
5,5,5,7,2,1,12.659319,5,5,12,10,7,0,8,2,6,F
4,9,6,6,6,11,8.81392,2,3,5,9,7,7,10,1,8,W
1,0.180787,1,0,0,4,6,5,2,7,6,11,2,8,2,10,K
2,7,3,4,2,5,10,8,4,7,4,9,3,7,5,11,R
4,7.372675,5,6,2,8,8,7,6,5,8,9,3,7,5,10,Q
3,8,5,6,2,5,11,3,4,10,12,8,3,10,1,8,V
3,10,5,7,4,11,3.946075,2,2,9,2,10,3,7,3,8,A
6,10,5,5,2,5,9,2,7,12,7,5,2,10,4,4,T
3,5.525552,4,4,3,7,7,7,5,9,6,8,2,8,3,8,O
3,8.293316,4,6,2,9,6,2,8,15,4,8,0,7,0,7,J
3,5,4,3,2,8,7.505816,2,7,10,5,6,1,9,5,8,S
3,0.546389,3,1,1,8,6,11,0,7,9,8,7,6,0,8,M
6,10.75128,8,8,6,9,7,6,7,7,6,8,6,8,4,7,H
1,6,2,4,2,9,6.672056,0,6,10,5,7,0,7,0,7,J
2,3,2,1,1,7,8,6,4,7,6,7,4,8,1,7,N
4,7,4,5,1,3,11.929842,4,5,13,11,5,1,11,1,6,Y
6,10.542735,8,8,9,8.599828,4,5,4,7,5,11,7,9,6,13,G
4,6,5,4,5,7,6.955502,4,6,7,6,8,5,7,5,6,T
3,4.090324,4,3,2,6,11,3,7,11,9,4,2,11,3,4,T
5,7,7,11,10,8,10.164189,3,2,5,8,10,6,13,9,9,Y
4,10,5,8,3,0,2,4,6,1,0,8,0,8,0,8,L
5,8,5,6,3,3,8.300105,5,7,9,9,9,3,9,2,5,U
3,4.573341,5,3,2,6,12,4,5,13,6,2,1,10,2,6,F
4,7,5,6,6,6,5,4,5,7,5,11,5,10,7,11,C
6,9.687794,8,7,6,8,8,4,1,7,9,8,8,10,0,8,W
4,5,7,7,2,7,6,3,0,7,0,8,3,7,1,8,A
5,10,7,7,8,9,6.993474,6,1,7,7,9,10,9,4,6,O
3,6,5,4,1,8,8,4,2,6,14,8,3,10,0,8,V
8,11.759042,11,8,7,9,7,2,7,10,3,8,3,8,3,9,K
5,7.822811,6,6,4,8,9,8,4,7,7,8,3,8,3,8,O
6,8,8,9,7,7,7.72961,4,7,6,8,7,4,8,11,9,I
6,6,8,5,8,8,6.786786,4,5,6,6,6,9,6,6,4,M
8,11.35146,8,8,5,7,11,4,8,12,9,4,2,12,4,4,T
3,8.018175,5,7,4,7,8,8,6,7,9,7,3,8,4,9,O
5,11,8,8,6,7,11,7,3,10,5,3,3,11,4,8,P
4,5,5,8,7,10,7.925239,5,3,7,7,7,6,10,8,4,Y
5,11,6,8,5,8,4,0,8,9,2,11,2,5,4,9,L
2,3,2,2,1,4,5,2,7,3,2,8,0,7,1,6,L
1,0,1,0,0,7,7,2,9,8,6,8,0,8,5,8,Z
4,8,5,6,5,8,6.805807,7,5,8,5,7,7,8,6,11,R
6,10,8,7,5,7,7,8,7,7,6,11,4,8,4,9,C
4,5,6,4,3,7,7.32169,1,9,10,6,8,2,8,3,7,X
3,7,4,5,2,3,4,3,9,2,1,7,0,7,1,5,L
5,10,5,7,3,7,5,15,2,7,9,8,3,8,0,8,H
3,5.317821,4,4,3,7,12,4,6,7,11,8,2,12,1,7,T
4,9,4,5,3,6,8,4,3,9,9,10,3,9,8,9,C
1,3,2,2,1,6,10,1,5,7,11,9,1,11,1,8,Y
2,3,3,2,2,5,7,4,7,7,6,11,3,8,4,10,K
4,8.074153,5,6,3,5,8,1,8,10,9,9,2,9,3,6,X
4,8,5,6,2,5,3.386307,1,9,6,1,10,0,7,2,7,L
3,7,4,5,2,8,6.536174,2,6,14,5,9,0,7,0,7,J
7,11.233118,6,6,3,10,2,4,4,12,5,13,2,7,5,9,L
9,15,8,8,4,6,11,6,4,10,10,4,5,12,3,9,V
5,5.895105,6,4,4,9,6,7,4,6,7,5,10,5,3,5,M
3,5.563988,4,4,4,8,7,5,6,7,6,6,5,8,5,9,B
1,3,1,2,0,7,8,0,6,12,6,8,0,8,0,7,I
5,11,6,8,7,5,7.228479,8,3,7,5,8,2,7,5,11,R
3,3.621143,4,3,2,6,6,6,6,9,7,11,2,9,4,10,G
5,7.10914,8,5,6,3,7,4,5,11,11,10,5,8,2,6,M
6,7.334817,9,5,5,8,7,3,7,10,4,7,5,6,4,8,H
4,6,5,7,4,8,6.890639,6,4,9,6,10,3,8,5,8,Q
3,6,5,4,3,10,6.860768,4,7,11,3,6,3,8,3,9,D
5,10,5,7,2,4,8,9,2,7,6,11,4,8,2,11,K
5,7,5,5,3,6,11,3,7,11,9,5,2,11,2,4,T
2,7,2,5,1,12,2.956378,9,4,13,4,12,1,6,0,8,J
5,11,7,8,5,10,4,1,8,10,2,10,0,6,3,10,L
2,5,4,4,3,8,8,3,5,10,6,6,3,7,6,9,B
2,0,2,1,1,8,6,5,5,6,5,9,1,8,5,10,G
3,6,6,4,3,7,7,2,10,12,6,8,1,8,6,8,Z
2,1,3,1,1,7,4,2,0,7,2,8,2,7,1,7,A
6,5,6,7,3,4,13,9,2,10,6,4,1,10,4,8,P
3,5.488903,5,4,5,8,7,4,3,8,5,8,4,9,10,10,S
10,15,9,9,5,7,5,4,9,10,4,10,4,6,9,9,Q
6,8,5,6,3,4,12,1,2,8,10,7,4,12,1,8,V
3,4,3,6,1,1,12,5,5,12,11,8,0,8,2,6,F
5,8.349435,5,6,6,7,6,10,1,7,8,8,8,4,0,8,M
9,10,8,6,3,5,8,5,7,3,3,11,6,10,3,7,N
5.697563,7.963019,8,6,9,6,7,3,2,8,6,6,3,8,11,1,S
5,8.785735,4,6,2,9,3,4,4,9,2,8,3,6,4,8,S
3,5,4,3,2,4,12,2,3,9,11,7,3,10,1,7,V
5,11,7,8,6,7,6,7,8,6,5,8,2,10,8,12,G
3,8,3,5,1,1,11,5,6,11,10,9,0,8,3,6,F
4,11,6,8,1,8,10,3,2,6,13,8,2,11,0,8,Y
1,5,1,4,1,7,7,1,8,7,6,8,0,8,3,8,I
6,10.418596,9,8,10,8,8,7,3,8,5,6,5,8,7,11,R
1,1,2,3,1,9,6,3,5,12,5,10,1,6,2,6,J
4,7,5,5,3,6,8,3,8,11,7,8,2,8,4,7,E
3,6.130645,4,5,4,9,8,6,4,5,9,7,2,8,7,5,Y
2,7,4,5,2,6,11,2,3,8,11,8,2,11,1,9,V
3,7,5,5,5,7,8,7,6,7,5,7,2,7,6,10,B
3,5,4,4,2,4,10,2,7,11,10,6,1,11,2,5,Y
5,7.882808,6,6,5,5,7,6,7,6,5,6,4,7,5,6,D
2,3,4,1,2,7,7,3,5,10,6,8,3,8,3,8,H
