@relation letterRecogTrain-weka.filters.unsupervised.attribute.DMI-D2-N-1-F0.25-E-1-I-1-L1.0E-4

@attribute feat1 numeric
@attribute feat2 numeric
@attribute feat3 numeric
@attribute feat4 numeric
@attribute feat5 numeric
@attribute feat6 numeric
@attribute feat7 numeric
@attribute feat8 numeric
@attribute feat9 numeric
@attribute feat10 numeric
@attribute feat11 numeric
@attribute feat12 numeric
@attribute feat13 numeric
@attribute feat14 numeric
@attribute feat15 numeric
@attribute feat16 numeric
@attribute Class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
4,6,4,4,3,7,5,12,4,7,12,8,3,9,0,8,U
4,6,4,8,5,8,5,6,4,9,5,9,3,8,5,7,Q
4,9,6,6,2,7,4,3,1,6,1,8,3,7,2,7,A
6,11,6,8,4,5,13,8,3,7,2,9,3,7,6,11,R
6,9,5,5,3,8,11,5,4,4,6,10,6,11,2,6,N
4,9,5,6,3,4,8,5,6,12,10,12,2,9,2,7,C
5,10,7,8,10,8,7.348617,5,3,6,7,7,7,9,9,8,H
4,5,7,4,4,8,6,3,6,10,5,8,5,7,4,8,H
9,14.589776,11,8,6,10,2,2,3,9,3,9,7,2,1,9,M
6,10,8,7,6,11,5,3,7,11,3,7,3,8,6,12,B
7,9.071696,7,7,4,4,7,6,8,9,9,9,3,9,3,5,U
5,10.092773,7,8,4,7,7,5,2,7,8,8,9,9,0,8,W
4,5,5,4,4,4,10,3,2,9,8,7,6,11,1,7,W
3,3.513285,5,2,2,7,8,1,8,10,7,8,2,8,3,7,X
1,0,2,0,0,7,8,3,0,7,8,8,5,9,0,8,W
4,5,6,6,5,7,9,4,5,7,7,8,3,7,8,8,I
5,10,6,8,3,7,6,8,8,6,6,8,2,8,6,11,G
6,11,7,9,5,6,6.640848,8,7,6,6,13,3,8,5,7,G
4,10,6,8,3,8,12,3,4,5,11,9,3,10,1,7,V
5,11,6,8,3,8,6.784034,9,8,7,6,8,3,8,4,8,O
8,15,6,8,4,9,3,3,2,8,4,11,6,4,5,8,A
4,4,6,6,3,4,8.999689,5,1,7,8,8,8,9,0,8,W
5,7,7,5,4,6,8,2,9,11,6,9,2,8,4,8,E
6,8,8,7,8,5,10,4,5,8,7,9,4,10,9,7,E
5,9,8,6,8,8,7,4,2,7,8,8,5,10,4,8,V
4,6,5,7,6,7,9,5,4,8,6,7,4,10,9,7,F
5,9,6,7,4,7,4,5,4,14,8,14,1,6,1,6,J
3,4.168425,5,3,2,7,9,2,5,10,6,6,5,9,1,7,N
5,11,6,8,2,4,7.675397,9,2,7,7,12,4,8,3,11,K
0,1,0,1,0,7,7,4,4,7,6,8,0,8,0,8,I
3,6.988255,4,6,2,7,7,8,7,5,6,11,2,7,5,10,G
5,8,7,7,7,5,7,4,5,7,7,11,4,9,7,9,C
5,11,7,8,5,8,7.556324,2,9,12,6,7,1,7,6,7,Z
6,9.190209,9,7,6,8,8,4,1,7,9,8,7,11,0,8,W
1,0,2,1,0,7,7,11,1,7,6,8,3,8,0,8,H
4,9,4,6,4,4,12,7,1,10,6,4,1,10,3,8,P
3,3,4,4,1,2,13,5,4,12,10,6,0,8,2,6,F
6.097591,10,7,8,4,6,8,4,8,11,8,7,2,8,5,5,S
3,6,4,4,2,9,7,7,6,6,6,10,3,8,5,9,Q
2,1,3,2,1,6,10,8,2,7,5,8,2,7,5,10,R
5,9,7,7,4,5,9,3,4,10,8,8,5,8,1,7,N
3,9,4,7,3,7,7,4,4,7,6,8,3,8,4,8,X
3,6,5,4,1,8,7.981373,4,2,6,14,8,3,9,0,8,V
7,13,7,7,6,8,7,3,5,9,4,8,6,6,7,6,R
2,5,4,4,2,8,6.120468,3,5,14,6,10,1,6,0,7,J
3,2,6,4,2,10,2.227658,2,2,9,1,8,2,6,2,8,A
7,11,5,6,3,10,1,3,1,10,4,12,3,4,4,8,M
2,8,3,6,3,8,8,7,6,7,4,6,2,7,8,8,S
6,9,5,4,2,5,7.688316,4,4,11,9,6,4,10,4,4,Y
3,5,4,4,2,6,6,5,5,9,7,11,2,8,4,10,G
4,11,5,8,3,8,9,0,7,14,5,6,1,9,1,8,J
4,8,6,6,5,7,6,8,6,5,5,4,4,8,4,8,D
7,7,5,10,5,9,6.406342,4,3,11,6,9,3,9,11,8,Z
3,11,4,8,2,7,7.275,0,8,13,6,8,0,8,1,8,I
6,9,5,5,2,8,3.672653,4,5,9,2,8,3,6,5,8,S
1,0,2,0,0,7,8,11,1,7,5,8,3,8,0,8,H
3,1,3,3,2,8,7,7,5,7,6,8,2,10,9,8,S
1,2.609881,2,1,0,9,7,2,6,14,5,9,0,7,0,7,J
3,6.163405,5,5,5,8,9,6,3,6,6,9,4,8,6,7,G
0,8,0,5,0,7,7,4,4,7,6,8,0,8,0,8,I
3,2,5,3,2,5,10,1,7,9,12,9,1,11,2,7,Y
4,7.485897,4,6,3,7,6,11,4,7,13,8,3,9,0,8,U
5,8,6,6,3,7,6,3,6,15,6,10,1,6,0,7,J
2,5,4,4,2,7,7,0,8,13,6,8,0,8,1,8,I
3,10.102783,5,8,3,8,6,0,7,13,6,9,1,7,2,8,I
5,9,5,7,3,6,11.17288,2,8,11,9,4,1,11,3,4,T
5,11,8,8,9,8,8,6,7,7,5,8,3,8,4,7,H
8,10,11,8,8,9,6,2,5,9,6,7,8,6,2,8,M
2,7,4,5,5,8,8,3,4,6,6,9,5,11,6,5,L
2,0,2,1,1,6,10,7,2,7,5,8,2,7,4,10,R
4,9,5,7,4,9,7.853561,6,10,7,5,6,1,7,8,8,Z
7,11,6,6,3,9,4,4,3,8,3,5,4,7,4,9,G
4,9,5,7,4,7,7,12,1,7,9,8,8,6,0,8,M
5,7,5,5,2,3,10,2,7,11,11,6,1,11,2,5,Y
5,10,7,7,8,6,7.405018,4,6,7,6,9,5,8,5,6,T
3,5,4,8,1,0,1,5,6,0,0,7,0,8,0,8,L
3,4,6,3,3,7,7.539839,1,9,10,7,8,3,8,3,7,X
1,0,1,1,0,3,12.27261,4,3,11,9,6,0,8,2,7,F
3,5,6,4,3,7,7.373271,2,8,11,7,9,2,8,4,8,E
5,11,6,8,6,6,7.531966,6,4,8,6,9,5,9,7,10,P
5,9.650054,6,8,4,6,8,4,8,11,7,7,2,9,5,6,S
4,6,4,4,2,7,7,14,2,5,6,8,6,8,0,8,N
2,4.369167,5,3,2,7,7,2,9,12,6,8,1,8,5,8,Z
4,8,5,6,3,6,8.14829,4,1,7,8,8,8,9,0,8,W
10,11,10,6,5,7,11,5,5,4,4,10,9,10,2,7,M
4,6.852633,6,5,4,6,12,5,3,12,5,1,1,10,3,8,P
3,9,3,7,2,0,2,3,6,1,0,8,0,8,0,8,L
4,7.521753,6,6,5,6,8,5,6,6,5,7,3,7,5,8,R
10,15,9,8,6,9,5,4,7,9,5,7,6,10,6,8,D
5,8.090859,6,7,3,7,7,15,2,4,6,8,6,8,0,8,N
3,8,5,5,2,7,2.988985,3,1,6,1,8,2,7,2,7,A
2,1,3,2,2,7,8,5,4,7,7,6,5,9,2,6,N
4,7,5,9,6,10,10,6,3,3,8,12,3,9,7,10,Q
4,10,6,7,6,6,7,3,7,6,5,8,3,8,5,9,K
6,7,8,5,5,5,9,3,6,10,9,9,4,9,4,7,H
7,15,6,8,5,7,6,4,5,7,7,8,5,7,3,7,U
3,4,5,3,3,9,11.225389,3,2,5,9,8,6,11,1,8,W
2,8,3,6,2,9,6.291522,0,7,13,5,9,0,8,1,8,I
9,11,12,8,8,5,7,4,7,10,9,10,3,8,4,6,H
3,8,4,6,1,8,14.035945,1,6,6,11,9,0,8,0,8,T
4,5,5,4,3,7,8.14562,5,5,7,7,6,5,9,2,5,N
1,5,3,4,1,9,6,2,6,14,5,10,0,7,0,7,J
7,11,7,8,6,3,10,2,3,10,10,8,8,10,2,6,W
7,11,9,8,5,9,6,3,8,11,5,8,2,10,6,9,S
3,7,5,5,2,9,7,1,8,10,4,7,3,8,3,8,X
3,5.45369,5,4,3,7,10,2,2,7,9,8,6,11,0,8,W
3,3,4,2,1,4,8,4,7,10,9,12,1,9,2,7,C
5,11,6,8,4,3,4,3,9,2,0,8,0,7,1,5,L
9,10,7,14,6,6,4.535493,6,4,6,12,6,5,10,6,5,Y
7,12,6,6,3,9,6.840135,6,6,3,10,7,5,9,2,6,U
4,7,6,10,8,8,11,4,2,5,8,11,5,14,8,13,Q
4,9,4,4,3,6,6,5,4,7,8,8,4,7,3,8,U
1,0,1,0,0,7,7,6,3,7,6,8,2,8,3,8,O
1,4,2,3,1,7,7,0,7,13,6,8,0,8,1,8,I
4,8,5,6,3,5,8,8,8,8,8,14,1,9,4,9,C
3,3.70017,4,3,2,6,7,5,5,9,7,10,2,9,4,9,G
2.920734,8,5,6,1,9,12,2,3,4,12,9,0,10,0,8,Y
10,12,10,7,5,11,11.990277,6,4,4,7,9,8,12,2,7,M
4,11,4,8,3,0,2,4,6,1,0,7,0,8,0,8,L
7,11,7,6,3,8,5,4,4,13,7,9,3,9,3,8,S
5,6,6,8,5,8,6,8,4,5,6,9,3,8,6,10,Q
2,4,3,3,2,8,7,6,4,9,5,8,2,8,2,8,O
5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,M
3,6,5,4,2,10,10.257611,2,7,3,11,8,1,11,1,9,Y
5,9,6,7,3,6,7.72627,7,7,10,8,10,2,9,4,9,G
1,0,1,1,0,7,7,2,10,9,6,8,0,8,6,8,Z
5,12.146963,7,8,8,5,9,4,4,8,7,9,5,11,9,11,E
6,10,8,8,5,8,7,8,7,7,6,9,4,8,4,9,C
2,2.266679,3,2,1,6,8,7,7,8,7,13,1,10,4,10,C
4,11,7,8,8,10,11,2,2,5,8,7,9,12,2,8,W
7,13,6,7,5,6,7,5,6,8,5,7,5,10,6,5,D
6,10,5,5,2,6,10,6,5,14,5,5,3,9,4,8,P
6,9,6,4,5,8,8,4,4,9,6,7,6,7,8,6,B
2,1,2,1,1,8,7,7,5,7,6,8,2,8,3,8,O
4,5,5,4,4,7,7,7,7,7,6,5,2,8,3,7,D
2,2.146082,3,2,2,8,7,3,9,6,6,8,2,8,5,8,X
4,9,5,6,1,7,7,5,4,7,6,8,3,8,4,8,X
7,10,6,5,2,5,10,3,8,13,7,5,2,8,4,4,T
4,6.627335,5,5,4,8,8,6,7,6,5,9,3,8,3,8,H
3,10,5,7,1,7,15,1,6,7,11,8,0,8,0,8,T
2,1,3,1,2,7,7.992789,6,4,7,6,6,5,9,2,6,N
5,10,6,7,2,7,7,5,4,7,6,8,3,8,4,8,X
5,9,6,7,3,7,6.142039,3,6,15,6,10,1,6,1,7,J
6,11,6,6,4,6,5,6,5,6,9,9,5,9,3,10,U
5,8.282484,6,6,6,6,7,2,5,7,7,10,3,8,7,8,X
4,4,4,5,2,5,10,8,4,7,4,8,3,7,6,11,R
6,10.565142,6,8,4,3,9,5,6,11,11,9,3,9,1,7,U
4,9,4,4,3,7,8,4,3,9,8,10,3,9,8,11,C
4,9,5,7,4,5,11,2,7,11,9,5,1,10,3,5,F
7,9,10,7,7,2,9,2,7,10,11,11,5,7,4,4,K
1,0,1,0,0,7,7,6,4,7,6,7,1,8,5,9,B
4,7,5,5,4,7,8,6,6,6,5,8,3,6,6,9,R
2,3,4,2,2,6,8,2,5,10,7,8,3,8,2,7,H
6,10,9,8,6,5,9.231249,2,4,9,9,8,7,7,2,7,N
3,7,4,5,5,7,5,4,4,6,5,8,4,8,5,7,H
3,3.146796,4,3,2,7,6,6,6,6,6,10,2,9,4,9,G
5,6.496486,6,8,3,8,7,6,9,4,6,8,0,8,9,8,S
6,11.890584,7,9,3,7,8,9,8,7,7,6,3,8,4,8,O
2,5.876517,3,5,2,3,7,6,10,7,6,14,0,8,7,8,E
2,1,3,2,1,7,7,7,6,7,6,8,2,8,3,8,O
4,5.419661,5,5.830171,5,7,9,6,4,8,5,8,3,11,9,10,F
2,5,3,7,6,8,7,4,1,7,6,7,5,8,4,8,P
4,6.095359,5,4,6,7,7,4,2,8,7,9,7,10,3,8,V
3,2.723035,3,2,1,5,8,5,7,9,8,8,3,9,2,5,U
3,8,5,6,2,3,13,6,3,13,9,4,2,10,2,5,F
5,8,7,6,5,7.67372,6,3,5,6,6,9,3,8,9,9,X
3,6.644574,4,5,3,3,11,3,5,11,10,6,1,10,2,6,F
4,6,5,4,3,6,7,5,6,8,6,8,3,9,3,6,U
4,9,4,7,4,7,9,13,2,7,4,8,3,8,0,8,H
7,9,7,7,3,4,11,2,8,12,11,5,1,10,2,4,Y
4,6,4,4,2,3,12,4,3,11,11,7,2,10,1,7,V
4,7.727239,5,6,3,6,9,5,8,11,8,7,2,9,5,5,S
4,10,5,7,1,7,11,2,3,7,12,8,1,11,0,8,Y
3,7,4,5,2,6,11.767703,8,4,7,2,9,3,7,5,10,R
7,10,7,8,5,5,7,6,6,9,7,12,2,9,4,10,G
6,9,5,5,2,7,8,5,3,12,4,5,5,9,4,8,P
4,9,4,7,3.208372,7,9,8,6,7,5,7,2,7,7,10,B
5,8.740104,6,7,4,8,11,3,2,5,10,9,5,11,5,8,V
4,7,5,5,4,8,7.057593,6,6,8,5,8,3,7,6,11,R
6,10.117176,9,8,5,8,8,2,7,10,4,8,3,8,3,9,K
5,7.6417,7,6,5,8,8,6,6,6,5,3,8,10,5,8,N
8,15,7,8,4,6,8,5,3,10,9,5,4,10,4,4,Y
6,9,9,7,5,5,8.614955,1,8,10,10,9,4,7,4,6,X
3,5,4,6,1,5,14,1,6,9,11,7,0,8,0,8,T
4,11,5,8,3,7,14,0,5,7,10,8,0,8,0,8,T
5,8,8,6,5,10,7,4,6,10,3,6,3,8,3,8,H
6,10,5,5,3,7,8,4,4,10,6,8,3,9,9,9,E
5,10,6,8,3,8,7.217404,6,10,5,6,6,0,8,9,7,S
2,5,4,4,1,9,6,2,7,14,5,10,1,6,1,7,J
8,13,8,7,4,10,8,4,6,9,2,5,6,7,4,9,H
5,8,6,6,3,7,6.418828,12,2,7,9,8,8,6,0,8,M
5,7,5,5,3,7,10,2,7,11,9,5,1,11,3,5,T
4,5,5,4,4,8,6.812195,4,5,7,4,8,4,6,4,8,Q
4,11.491777,6,8,4,5,6,2,6,7,7,12,0,9,4,9,I
9,15,7,9,5,7,7,5,5,10,6,8,6,6,9,10,B
3,3,4,2,1,3,12,4,3,11,11,7,2,11,1,8,V
3,6.201954,3,5,3,6,6,9,6,6,6,7,2,8,9,10,B
4,11,5,8,4,6,7.551459,9,7,7,6,7,2,8,9,10,B
2,1,3,1,1,6,9,6,6,7,10,9,3,10,1,8,U
1,1,3,2,1,7,2.778256,2,1,7,2,8,1,6,2,7,A
3,8,4,6,3,7,6,11,1,7,9,8,8,6,0,8,M
3,6,4,4,1,7,7,4,4,7,6,8,3,8,4,8,X
7,11,10,8,11,7,7,5,5,6,7,9,8,6,2,8,M
4,11,6,8,5,8,7,6,8,7,6,5,6,8,3,7,D
10,11,10,8,6,2,9.892662,2,3,10,11,9,8,10,2,6,W
2,4,3,3,1,6,8,7,7,9,8,13,1,10,4,10,C
4,5,6,4,3,6,7.873238,2,7,10,6,9,4,9,3,7,K
11,15,10,9,5,9,7.146298,6,6,2,10,6,6,7,3,6,U
5,11,8,8,7,7,7,3,8,5,7,10,3,8,6,8,X
1,1,2,1,0,7,9,4,2,7,13,8,2,10,0,8,V
4,9,6,7,7,6,6,3,4,6,6,9,8,7,8,7,K
3,5,4,6,3,6,11,10,4,7,3,9,3,7,5,10,R
4,10,5,8,6,6,7.113743,3,7,6,5,8,7,8,5,9,K
4,9,6,8,6,7,7,5,4,6,7,8,6,8,1,7,U
4,8,6,12,11,9,7,4,2,6,7,9,5,11,8,9,Y
5,9,7,7,8,8,7,3,5,6,7,9,5,10,8,8,E
1,1,2,1,1,6,7.916393,8,6,6,6,6,2,8,3,8,D
6,10,8,8,9,8,7,5,6,7,6,6,2,8,6,10,B
4,5,6,7,1,7,11.676809,2,3,7,12,8,1,10,0,8,Y
6,9,6,5,4,8,7.220753,3,4,10,5,7,6,9,5,7,H
4,9.04664,5,8,5,8,7,12,1,6,6,8,5,8,0,9,N
7,12.932779,7,7,5,6,7,2,9,11,6,8,4,5,8,6,Z
2,3,3,1,1,7,9,5,5,8,7,6,5,9,1,6,N
3,7,5,5,5,7,8,6,4,7,5,6,2,8,5,7,B
4,13.977847,4,8,3,5,9,11,5,8,6,5,2,10,4,8,P
8,11,8,6,5,9,8,4,4,12,4,4,5,10,6,7,P
5,11,6,8,2,8,4.571429,14,5,6,14,9,3,9,0,8,U
5,7.766604,6,6,3,5,8,8,9,9,8,12,2,10,4,9,C
5,8,6,6,4,7,7.212493,8,5,6,7,9,3,8,3,7,O
3,1,4,2,2,8,7,4,9,6,6,8,3,8,6,8,X
6,11,7,8,9,7,7.265504,4,4,8,7,11,6,10,5,8,C
4,5,6,4,4,8,5.764603,2,4,9,6,8,7,5,2,8,M
1,6.234952,1,5,1,8,7,0,8,7,6,7,0,8,3,7,I
2,1,3,2,2,7,7,5,9,6,6,8,1,8,7,8,Z
4,8,5,6,3,7,7,4,4,7,6,7,3,8,4,8,X
4,3,4,5,2,7,7,14,2,5,6,8,6,8,0,8,N
4,8,6,6,6,8,7,6,5,9,7,6,3,8,7,8,B
3,6,4,4,2,6,12,2,7,11,9,4,1,11,2,5,T
7,14.89674,9,8,7,9,8,6,6,8,5,7,4,8,6,12,R
3,8.13939,4,7,3,7,7,8,7,7,7,7,2,7,6,11,G
4,7.610536,6,6,4,7,8,7,6,10,6,5,3,8,4,8,D
6,8,8,11,12,8,8,4,2,7,8,9,4,12,9,8,Y
2,1,2,2,1,7,7.069707,6,5,6,6,10,2,9,4,9,G
2,3,4,2,1,8,6,2,8,11,5,9,1,8,5,8,Z
2,2,3,3,2,4,4,5,7,2,2,6,1,7,1,6,L
1,3,2,2,1,6,8,7,7,8,7,13,1,9,4,10,C
5,9.862508,7,8,6,8,8,5,6,9,4,8,3,7,5,11,R
2,4,3,3,2,7,12,3,6,7,11,8,2,11,1,8,T
4,10,6,7,4,7,7,7,6,5,7,8,2,7,4,8,G
4,4,5,6,4,6,7.52093,9,7,7,5,7,2,8,9,9,B
6,8,6,6,3,4,12,2,9,12,9,5,0,10,2,4,T
4,11,5,8,7,5,7,6,8,6,5,11,3,8,5,9,E
6,8,9,6,7,8,5.750538,2,5,9,6,8,9,6,2,8,M
4,7.627106,6,6,6,6,8,5,4,7,5,8,4,6,9,9,K
4,11,5,8,3,8,6,0,7,13,6,9,1,7,3,8,I
4,7.381752,4,6,3,8,7,12,1,6,9,8,8,6,0,8,M
3,5,4,6,5,8,10,6,4,7,7,6,4,10,6,3,Y
7,12.571726,7,8,5,8,9,4,4,12,5,4,4,11,6,6,P
1,0,2,1,0,5,11,7,1,9,6,4,1,9,3,8,P
2,4,4,2,2,7,7.571846,3,5,10,6,7,3,8,2,8,H
4,9,6,7,4,4,4,3,8,2,1,8,0,6,1,6,L
4,10,6,8,4,7,7,4,9,6,6,8,3,8,7,7,X
9,12,9,6,5,2,9.125167,3,3,10,11,9,7,10,1,6,W
9,11,7,6,3,7,11,6,5,8,10,4,5,12,3,9,V
0,0,1,1,0,5,7,5,7,7,6,12,0,8,6,10,E
5,6,7,4,4,11,7,3,5,10,1,4,5,9,1,7,N
3,8,5,6,4,8,8,4,5,9,5,4,3,8,3,7,D
3,2.675815,4,2,3,8,7,6,6,7,6,8,6,8,4,7,H
4,8,6,6,5,4,11,4,5,11,9,5,0,10,3,7,P
3,5,6,4,3,7,10,4,4,12,4,3,1,10,3,8,P
6,11.311443,4,8,3,12,4,3,6,11,2,7,3,8,3,12,I
8,13,10,7,4,5,9,4,4,13,10,9,6,9,0,9,N
5,8.419297,6,8,7,5,6,3,4,7,6,11,6,9,4,7,C
7,9,7,4,3,6,10.141653,1,3,8,10,7,7,12,1,7,W
2,1,3,2,2,7,7,7,4,7,6,8,2,8,2,8,O
6,11,6,6,3,9,7.179427,4,3,13,7,9,3,10,3,8,S
4,8,4,6,2,7,7,14,2,4,6,8,6,8,0,8,N
5,9.127761,5,8,4,8,7,12,2,6,9,8,8,6,0,8,A
3,6.547569,4,5,4,8,7,4,8,7,7,8,2,8,6,10,E
3,9,4,7,4,8,7,7,5,7,6,7,2,8,8,8,S
2,4,3,3,1,4,8,4,7,10,9,13,1,8,2,7,C
3,9,5,6,1,8,10,2,3,7,12,8,1,11,0,8,Y
3,10,4,7,1,0,1,5,6,0,0,7,0,8,0,8,L
4,6,4,4,2,5,9,6,8,12,10,11,1,9,2,7,C
5,7,8,5,3,9.142485,4.967476,2,8,11,2,7,3,8,4,9,X
4,8,5,6,1,7,7,4,4,7,6,8,3,8,4,8,X
5,4.566844,5,8,2,1,13,5,4,12,11,7,0,8,2,5,F
5,7.168267,6,5,4,5,7,5,6,9,8,9,2,9,5,9,G
4,4,4,3,2,4,8.33438,5,7,11,10,9,3,9,2,6,U
4,9,5.794396,7,3,7,8.121453,6,7,6,10,9,3,9,1,8,U
5,11.3086,8,8,7,8,6,7,7,7,7,5,3,8,4,6,H
4,6.691774,5,5,1,4,14,4,7,12,9,3,0,10,1,5,T
4,7.267749,6,6,1,10,8,5,3,5,14,8,3,9,0,8,V
4,7,5,5,5,7,6,2,7,7,6,9,1,7,10,8,Z
3,1,4,2,3,6,7,4,7,7,6,10,6,8,4,9,K
0,0,0,0,0,7,7,4,4,7,6,8,0,8,0,8,I
4,10,5,7,3,7,7,14,2,4,6,8,6,8,0,8,N
3,5,5,3,3,6,7,4,7,7,6,11,3,8,5,9,K
4,8,6,11,10,7,5.945416,6,0,8,6,6,7,12,8,9,P
2,1,3,1,1,7,4,2,0,7,2,8,2,6,2,8,A
3,9,4,6,5,8,7,6,6,7,6,5,2,8,7,9,B
5,10,6,8,4,5,10.017152,1,9,8,11,9,1,10,1,7,T
3,9,5,7,3,12,2.553883,3,3,10,1,9,2,6,2,8,A
2,3,4,2,2,9,6,4,6,10,4,6,2,8,2,9,D
6,11,7,8,4,6.890486,7,11,11,6,5,6,3,8,4,8,D
3,7.222095,4,5,2,7,7,0,7,13,6,8,0,8,1,8,I
4,7,6,5,2,5,9,3,6,15,7,9,1,6,1,7,J
1,0,1,0,0,8,7,6,4,7,6,8,2,8,2,8,O
4,5,5,7,3,8,7.655113,8,5,5,9,9,3,7,6,10,Q
3,5.402603,4,4,3,8,9,4,5,6,6,9,3,8,7,10,L
5,4,5,6,2,4,8,8,2,7,5,11,4,8,2,11,K
4,9,7,7,2,9,7.413376,5,3,6,14,8,3,9,0,8,V
4,10,6,8,8,7,7,4,6,7,7,9,5,9,5,7,T
4,10,4,7,2,7.119639,6,14,5,7,13,8,3,9,0,8,U
1,0,1,1,0,6,6.273249,6,8,7,6,14,0,8,4,10,C
3,4,4,3,2,6,8,7,8,8,8,13,1,9,4,10,C
3,8.771995,5,7,4,9,3,1,2,7,2,8,2,6,4,7,A
4,9,5,6,4,6,7,8,7,7,6,7,2,8,9,10,B
5,9,6,7,5,8,6,8,6,7,5,8,3,8,4,7,O
5,6,7,5,7,7,9,4,4,7,5,7,9,8,5,5,M
2,4,2,3,2,7,7,5,7,7,6,8,2,8,5,10,E
5,8.484821,5,7,3,7,8,15,1,7,5,8,3,8,0,8,H
1,0,2,0,0,7,10,3,1,7,12,8,1,11,0,8,Y
4,4.653301,6,3,3,7,7,3,6,10,7,8,5,9,4,8,H
2,3,3,4,2,8,6.485247,11,1,6,9,8,7,5,0,8,M
3,6.040797,5,4,3,11,2,2,2,9,2,9,2,6,3,8,A
6,9,6,6,3,5,12,4,8,12,10,4,2,12,3,4,T
2,3,4,2,2,5,8,2,7,10,8,9,3,8,2,7,K
3,5,4,4,4,7,7.140143,6,6,7,6,8,3,8,3,8,H
7,11,10,8,6,8,7,7,8,9,5,4,4,8,6,11,D
1,-0.06709,1,0,1,7,7,6,4,6,6,7,1,8,5,9,B
2,7,3,5,3,8,7.081349,7,5,7,5,6,2,8,8,8,S
4,7,5,5,6,8,7,6,6,6,6,6,2,8,6,9,B
5,11,6,9,3,7,6.985901,4,15,9,6,8,0,8,8,8,Z
5,4,5,6,2,7,7.159756,14.698649,2,4,6,8,6,8,0,8,N
5,9,7,7,5,8,3,1,2,6,2,7,3,5,4,7,A
3,10.568905,4,8,2,7,7,0,8,13,6,8,0,8,1,7,I
3,7,5,5,3,7,11,1,8,7,11,8,1,10,1,8,T
7,13.392438,7,7,4,12,3,6,2,12,2,10,5,3,4,10,A
1,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8,U
5,8.397393,6,6,5,9,3,4,4,8,3,10,3,6,6,7,Q
5,8,6,7,5,6,6,5,5,8,5,7,3,6,5,7,C
2,3,3,2,2,7,8,5,6,7,6,8,3,8,2,8,H
2,2.908115,3,2,1,5,8,5,6,11,9,9,3,9,1,6,U
3,6.99798,4,6,3,8,6,12,4,7,11,8,3,9,0,8,U
2,7,3,5,1,5,7.344584,6,8,6,6,12,1,7,4,9,C
5,10,6,8,6,6,7,8,5,7,5,6,3,7,3,8,N
7,10,8,8,4,8,7,4,8,11,6,7,2,9,5,8,S
9,13,7,7,4,9,4.104377,4,4,12,5,13,2,7,6,9,L
5,8.2873,6.162211,9,6,7,10,4,3,6,9,11,3,9,6,8,Q
6,8.845205,6,9,6,8,7,6,3,9,8,10,3,8,6,8,Q
3,6.363343,5,5,6,6,8,4,4,6,5,9,5,7,7,7,K
3,8,4,6,3,7,7.29195,8,4,10,6,8,3,8,3,7,O
5,11,5,8,4,1,13,4,4,12,10,7,0,8,2,6,F
2,3.115342,4,2,2,8,7,3,5,10,5,6,2,8,4,9,B
3,4,4,3,2,4,7.94422,5,8,11,9,11,1,9,3,7,C
4,7,4,5,3,3,11,2,2,9,11,8,2,11,1,8,V
3,5,4,4,2,6,7,5,5,9,7,10,2,8,4,9,G
3,8,6,6,1,7,8,4,3,7,14,8,3,9,0,8,V
7,8,10,7,11,8,6.338866,4,3,6,6,7,12,7,6,7,M
6,9,8,7,7,7,6.754002,3,5,6,6,10,4,6,11,9,X
8,11,12,8,10,9,6,3,6,10,4,8,5,7,5,8,H
3,9,5,7,3,7,7.425609,0,7,13,6,8,0,8,1,8,I
6,7,8,5,4,10,7.356802,3,6,10,1,4,6,10,2,8,N
1,3,2,2,0,7,7,1,7,13,6,8,0,8,1,8,I
5,8,8,6,5,9,7,4,7,10,5,6,2,8,6,10,B
1.654492,4,2,3,1,7,7.219518,6,4,9,6,8,2,8,2,8,O
5,11,7,8,8,6,7,3,9,7,6,10,1,8,11,5,Z
3,7,4,5,3,8,9,2,6,13,5,5,1,10,2,9,F
4,7,6,5,4,7,9.843132,2,6,13,6,4,0,10,3,9,P
2,6,3,4,1,7,7.297813,0,8,14,6,8,0,8,1,8,I
4,8,6,6,5,7,8,5,6,7,5,7,3,7,5,8,R
6,10,9,7,7,4,12.840119,2,2,8,9,9,7,12,1,8,W
2,1,3,2,2,8,7,7,4,7,6,8,2,8,3,8,O
4,7.889548,6,6,7,7,7,4,1,8,7,9,7,10,4,8,V
5,11,8,9,9,7,5.743256,3,6,5,7,11,5,11,9,7,L
4,8,5,6,3,6,6,2,7,7,6,10,0,9,4,8,I
4,6,7,4,8,6,7.046915,4,2,6,4,8,12,6,3,7,M
6,10,7,8,3,7,10,9,9,8,8,6,3,8,4,8,Q
4,7.410486,5,6,3,7,6,5,9,5,6,8,0,9,9,8,S
5,10,6,8,5,9,3,2,6,9,2,9,2,5,3,9,L
3,6,5,4,3,6,11,3,5,13,6,4,0,10,2,8,P
1,9,1,7,2,8,7,0,8,7,6,7,0,8,3,7,I
5,11,6,8,4,8,7,5,9,11,3,7,2,6,5,9,S
3,6,4,4,2,7,7.008731,3,14,9,6,8,0,8,8,8,S
